,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2594,3p9hzlhLsBvoQ0SDQO832z,Bahramji;Mashti,Sufiyan,Being With You,41,424106,False,0.599,0.466,7,-9.721,0,0.0298,0.881,0.782,0.113,0.131,97.94,4,electronic
2595,7eJYhdPLrG4s2t6MYieNZB,Good Times Ahead;Henrix;Digital Lab,Hit It!,Hit It!,37,344973,False,0.791,0.929,5,-5.575,0,0.0617,0.0203,0.752,0.0489,0.19,128.01,4,electronic
2596,4pCvnGkf7jveRMKHZosxxB,Rezz,The Silence Is Deafening,Edge,55,223886,False,0.844,0.682,2,-9.556,1,0.0453,0.00207,0.797,0.113,0.352,99.99,4,electronic
2597,60GX3BzwD0n4RlntDDsnxO,Babasónicos,Jessico,Pendejo,39,197398,False,0.429,0.898,9,-4.169,1,0.0865,0.0278,0.0094,0.0383,0.324,117.772,4,electronic
2598,7d2RGPmshGxHGhrBxhMND9,Carnage;THIRTY RACK,Xan Man,Xan Man,53,103115,True,0.859,0.795,8,-3.814,1,0.197,0.184,0.0,0.0668,0.375,134.944,4,electronic
2599,12LOYGBr0T0IqyuhEILYFh,NTO,La clé des champs,La clé des champs,59,416000,False,0.461,0.526,6,-10.668,1,0.0506,0.00142,0.861,0.108,0.0401,120.011,4,electronic
2600,7uSZPbd8DxdkmSauCKnITY,San Holo,We Rise,We Rise,57,266482,False,0.747,0.491,6,-6.043,1,0.0639,0.197,1.77e-05,0.0837,0.827,145.034,4,electronic
2601,326CApbERCzytu8gmUC3Hb,Dead By Sunrise,Out Of Ashes,Too Late,52,179760,False,0.407,0.875,9,-4.841,0,0.0433,0.0234,0.0,0.144,0.483,164.926,4,electronic
2602,5DAjrJqXqYtgr67pVhmUeR,Bonobo,Migration,Kerala,57,237546,False,0.529,0.739,7,-9.578,0,0.0718,0.0237,0.607,0.171,0.138,124.75,4,electronic
2603,2SCLswvRP8hAYdIKsrLV6h,Stavroz,The Ginning,The Finishing,58,482983,False,0.773,0.377,9,-12.653,1,0.0455,0.655,0.829,0.122,0.0363,119.975,4,electronic
2604,2MddqD0MryxIAKS03raHsz,Nightmares On Wax,In A Space Outta Sound,You Wish,65,210466,False,0.774,0.244,1,-9.748,1,0.0299,0.72,0.915,0.379,0.421,103.464,4,electronic
2605,5uLcCL0k07AP5LCIkayVxb,Babasónicos,Dopadromo,Perfume Casino,38,260786,False,0.514,0.411,9,-14.86,1,0.17,0.323,3.93e-05,0.104,0.261,85.237,4,electronic
2606,4PmnCafj5tsr7U5PWyxiHP,Kúra,Multicolor,Gógó - Lulu Rouge Remix,51,339820,False,0.835,0.467,4,-14.643,1,0.0824,0.386,0.579,0.116,0.11,116.0,4,electronic
2607,0t5vqlqckfz7j27aL4Hz1c,Kerala Dust,Motions,Medea,50,308728,False,0.826,0.303,6,-15.485,0,0.0603,0.591,0.496,0.152,0.035,108.016,4,electronic
2608,6h5yOjQNDaLZ0rW2OGoXTB,DJ Snake;Lil Jon;Juicy J;2 Chainz;French Montana,"Turn Down for What (feat. Juicy J, 2 Chainz & French Montana) [Official Remix]","Turn Down for What (feat. Juicy J, 2 Chainz & French Montana) - Official Remix",51,225560,True,0.822,1.0,9,-4.296,1,0.249,0.00652,0.0,0.0403,0.362,100.006,4,electronic
2609,01XFgRZfZI7oBagNf1Loml,Baauer,Harlem Shake,Harlem Shake,58,196664,False,0.452,3.0,0,-5.151,4,0.0483,0.0111,0.00182,0.416,0.282,137.825,4,electronic
2610,21Phj46KeUHOWyZW9A9b7P,Aphex Twin,...I Care Because You Do,Alberto Balsalm,62,310746,False,0.792,0.599,3,-13.647,1,0.141,0.316,0.931,0.111,0.57,93.994,4,electronic
2611,0A1y3d5O3SDvXaQ8snkmOf,3LAU;Bright Lights,How You Love Me,How You Love Me,48,210468,False,0.496,1.0,1,-3.648,1,0.0839,0.183,0.0,0.34,0.286,127.961,4,electronic
2612,6NDt5z8GKIHub37hBQ4x18,Bob Moses,Days Gone By,Tearing Me Up,57,470093,False,0.705,0.403,0,-9.7,1,0.0438,0.172,0.00201,0.615,0.155,114.992,4,electronic
2613,7uv632EkfwYhXoqf8rhYrg,Massive Attack,Mezzanine,Angel,63,379533,False,0.714,0.309,7,-10.796,1,0.0291,0.0157,0.807,0.0777,0.0671,107.346,4,electronic
2614,43mulJ5Q7ECMNpqpmtflNt,Solomun,Black Label #36,The Way Back,55,446053,False,0.855,0.425,7,-12.939,1,0.0953,0.111,0.852,0.0774,0.195,120.025,4,electronic
2615,7ppz0b5ecGXM8xHg5yGDhK,Slushii;MADI,So Long (feat. Madi),So Long (feat. Madi),51,178767,False,0.712,1.0,4,-5.22,0,0.0362,0.263,0.000257,0.13,0.492,145.014,4,electronic
2616,6mNMp0g3zkg1K7uBpn07zl,Good Times Ahead;Sam Bruno;Skrillex,Red Lips (feat. Sam Bruno) [Skrillex Remix],Red Lips (feat. Sam Bruno) - Skrillex Remix,53,223448,False,0.528,1.0,8,-3.133,1,0.146,0.000518,0.000324,0.18,0.141,144.981,4,electronic
2617,1vQ92830bxiBcIhpUj4qrn,deadmau5,The Veldt,The Veldt - Radio Edit,54,170059,False,0.736,2.0,9,-7.066,1,0.0347,0.0573,0.207,0.0778,0.485,128.041,4,electronic
2618,74cvkvTVxAXCew97vBnYiy,Malaa,Notorious,Notorious,58,271219,True,0.813,0.569,2,-6.068,1,0.0468,0.0508,0.0016,0.056,0.18,123.028,4,electronic
2619,47WNjXohtA1A6gY2zTKZ91,deadmau5;Gerard Way,> Album Title Goes Here <,Professional Griefers,50,246295,False,0.729,2.0,1,-6.278,1,0.0728,8.93e-05,0.266,0.245,0.642,128.015,4,electronic
2620,6VNooTY5w9A9wg1YUsEbKB,Maribou State;Holly Walker,Portraits,Midas,68,218357,False,0.697,0.578,9,-5.213,1,0.095,0.393,0.379,0.106,0.3,114.995,4,electronic
2621,19Ww94Uzf6DTXzRkRUQ3XA,Mick Gordon,Doom (Original Game Soundtrack),"Rust, Dust & Guts",56,461854,False,0.507,0.612,2,-9.261,1,0.0952,0.0925,0.813,0.223,0.121,149.03,4,electronic
2622,4QHKR48C18rwlpSYW6rH7p,Nicolas Jaar,Time for Us,Mi Mujer,56,411124,False,0.816,0.635,10,-8.354,0,0.0517,0.105,0.846,0.105,0.307,124.005,4,electronic
2623,0akznwBCaPCVAtiGblDtHt,Oceans,Cold Ain't For Me,Cold Ain't For Me,48,205812,False,0.643,0.84,1,-3.423,1,0.031,0.00212,0.0,0.391,0.356,105.027,4,electronic
2624,2BndJYJQ17UcEeUFJP5JmY,Massive Attack,Heligoland,Paradise Circus,62,297774,False,0.81,0.591,2,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,4,electronic
2625,2lJ4d8MCT6ZlDRHKJ1br14,Bonobo,The North Borders,Cirrus,59,352246,False,0.64,0.844,2,-8.412,0,0.0374,0.395,0.933,0.0827,0.364,119.042,4,electronic
2626,4IsHMzDbRE8q5Z4ALsQj3o,Paul Kalkbrenner;Fritz Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),Sky and Sand,68,230500,False,0.791,0.329,10,-12.906,0,0.0592,0.6,0.863,0.193,0.526,127.021,4,electronic
2627,4KKLTVEcvfc4zKOq7Zixcg,TWRK,BaDinga,BaDinga,50,209708,False,0.791,1.0,1,-4.61,1,0.0413,0.0159,0.000654,0.0971,0.403,102.998,4,electronic
2628,7j6OJzMIJL5JcFHyeSJZGV,Carnage;Lil Yachty,Mase in '97,Mase in '97,60,100008,True,0.684,2.0,11,-3.903,4,0.274,0.308,2.69e-05,0.15,0.486,143.84,4,electronic
2629,7eSWgAlmLPXbGxgH3RNoWh,Tourist;Ardyn,We Stayed Up All Night,We Stayed Up All Night,55,265758,False,0.519,0.843,1,-6.508,1,0.0431,0.214,0.000446,0.21,0.592,84.997,4,electronic
2630,4eN0kDhBWAE5OXePHxbgoK,Bahramji;Maneesh de Moor,Call of the Mystic,Return of the Nightingale,32,662453,False,0.687,0.4,8,-13.56,1,0.0354,0.512,0.861,0.138,0.273,150.047,4,electronic
2631,1rk9cexA1NrosX456qtH5E,Miranda!;Jesús Navarro,Fuerte,Enero (with Jesús Navarro),34,213906,False,0.801,0.554,2,-6.131,1,0.0369,0.0166,3.35e-05,0.119,0.597,109.002,4,electronic
2632,0sW7xBDLtKuGvcPxmt75CT,Ekali;Denzel Curry;Skrillex;Ronny J,Babylon (feat. Denzel Curry) [Remixes],Babylon (feat. Denzel Curry) - Skrillex & Ronny J Remix,48,156923,False,0.869,1.0,11,-3.079,0,0.208,0.00917,4.98e-06,0.169,0.661,130.005,4,electronic
2633,0pAiyIHt9DyHOjWgF41kp6,Maribou State;Holly Walker,Portraits,Steal,64,219945,False,0.729,0.456,6,-6.795,1,0.0528,0.62,0.000133,0.0919,0.221,110.999,4,electronic
2634,3pe4eISKnnOWoJIc9gaa0z,BVRNOUT;5oh8,Apache,Apache,46,234057,False,0.461,0.806,11,-8.024,1,0.0436,0.00701,0.806,0.0668,0.199,159.987,4,electronic
2635,2ZIaH69kaz55RM4Pjx6KXl,Four Tet,New Energy,Two Thousand and Seventeen,57,252255,False,0.551,0.469,2,-8.393,1,0.0296,0.327,0.161,0.0939,0.498,75.495,4,electronic
2636,4Cti8D5eFnO5WQ2DIev9ZI,Dead By Sunrise,Out Of Ashes,Let Down,48,238160,False,0.441,0.867,4,-5.878,0,0.0426,0.0306,0.0,0.0747,0.416,150.095,4,electronic
2637,2WDjQJptGBH8ZOpXrBehBh,Yellow Claw;Angger Dimas,"Amsterdam Trap Music, Vol. 2 (Remixes)",Kaolo Pt.2 - Angger Dimas Remix,30,224718,False,0.576,0.937,6,-5.059,0,0.0464,0.000244,0.871,0.0903,0.334,100.979,4,electronic
2638,46rZgRYU1H5Xnv0n75OGis,Valentino Khan,Deep Down Low,Deep Down Low,55,190476,False,0.794,3.0,5,-1.514,0,0.0677,0.00371,0.615,0.0876,0.5,125.999,4,electronic
2639,0pTBTsmhySecNljRtugWOI,Kerala Dust,Motions,Motions,49,309603,False,0.83,0.498,7,-14.023,1,0.0512,0.181,0.825,0.0831,0.211,111.997,4,electronic
2640,2pYvd6cHcAIMAM6xMD6nok,Bonobo;Rhye,Migration,Break Apart,56,274693,False,0.648,0.458,2,-15.169,1,0.0311,0.864,0.0944,0.366,0.0848,119.96,4,electronic
2641,6ZT3coOj97F6CVvruPtnox,Hippie Sabotage,The Sunny Album (Deluxe Edition),Your Soul,61,324806,False,0.487,0.68,3,-8.497,1,0.0408,0.000599,0.0339,0.144,0.0752,94.46,3,electronic
2642,2XjtXBRJXDbPj4UuE7YHQi,Bahramji;Mashti,Sufiyan,Lovers,35,365933,False,0.735,0.417,5,-11.4,0,0.038,0.478,0.573,0.111,0.373,101.004,4,electronic
2643,6iKvgAl0uHqUrSXef7YccS,Nu,Man O To,Man O To,50,222249,False,0.756,0.518,7,-6.924,0,0.0736,0.794,0.0452,0.101,0.27,107.035,4,electronic
2644,56urRCfhQX5H3tfGt6q3uU,DJ Snake;Travis Scott;Migos;GASHI,Encore,Oh Me Oh My,48,256320,True,0.669,1.0,0,-4.245,1,0.0603,0.0314,0.0,0.158,0.0395,119.972,4,electronic
2645,6m3ZWIXhjoV76syT1j2oE9,Dillon Francis;Kygo;James Hersey,This Mixtape is Fire.,Coming Over (feat. James Hersey),55,178333,False,0.631,0.661,1,-5.5,2,0.0999,0.227,1.43e-06,0.166,0.698,174.031,4,electronic
2646,6GAhe3wXCDJP1RK5lZLyjX,Flosstradamus;FKi 1st;graves;Post Malone;KEY!,Came Up (feat. Post Malone & Key!),Came Up (feat. Post Malone & Key!),38,214929,True,0.613,3.0,6,-4.649,2,0.0729,0.00908,1.66e-06,0.108,0.497,76.966,4,electronic
2647,3rkge8kur9i26zpByFKvBu,Unders,Syria,Syria - Original,51,483000,False,0.717,0.465,3,-13.036,0,0.0405,0.259,0.922,0.145,0.534,104.995,4,electronic
2648,5YaqbhEmoxSpIbdBTPG6KQ,deadmau5;Chris James,> Album Title Goes Here <,The Veldt,48,521891,False,0.739,2.0,9,-10.002,1,0.0335,0.158,0.393,0.0679,0.318,128.03,4,electronic
2649,6T6prTkN0PgnGPdW7lZ7Jv,Armen Miran;Hraach,Inevitable Ending,Aldebaran - Original,50,416188,False,0.801,0.63,2,-9.789,1,0.042,0.0455,0.867,0.098,0.231,116.007,4,electronic
2650,4Egb5xP6cniUx0kgZd5zLB,Bomba Estéreo,Amanecer,Soy Yo,61,159800,False,0.887,0.581,11,-7.632,0,0.172,0.0396,0.000198,0.0788,0.786,117.042,4,electronic
2651,7AQim7LbvFVZJE3O8TYgf2,XXXTENTACION;Trippie Redd,17,Fuck Love (feat. Trippie Redd),83,146520,True,0.797,1.0,1,-9.74,4,0.0412,0.0172,0.000152,0.103,0.329,131.036,4,emo
2652,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,17,Jocelyn Flores,84,119133,True,0.872,1.0,6,-9.144,5,0.242,0.469,4.13e-06,0.297,0.437,134.021,4,emo
2653,5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,17,Revenge,87,120026,True,0.746,1.0,2,-16.169,1,0.259,0.782,0.00203,0.106,0.18,139.999,4,emo
2654,3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,17,Everybody Dies In Their Nightmares,85,95466,True,0.734,1.0,1,-7.066,2,0.133,0.847,2.14e-05,0.112,0.689,129.953,4,emo
2655,7floNISpH8VF4z4459Qo18,XXXTENTACION,Look At Me!,Look At Me!,82,126345,True,0.763,2.0,1,-6.405,16,0.282,0.259,0.0,0.0976,0.349,139.059,4,emo
2656,2yZax79pOrYuyIFVW2cZY2,XXXTENTACION,17,Carry On,75,129720,True,0.735,0.197,1,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,4,emo
2657,43ZyHQITOjhciSUUNPVRHc,Lil Pump,Lil Pump,Gucci Gang,64,124055,True,0.936,3.0,5,-6.71,9,0.0597,0.239,0.0,0.117,0.699,119.889,4,emo
2658,2H3wWrnO758y0fPH7Ilerg,XXXTENTACION,17,Depression & Obsession,71,144733,True,0.769,0.156,3,-10.7,1,0.035,0.585,0.015,0.102,0.527,105.95,4,emo
2659,46eK1kembooWblMi7M7yLM,Brennan Savage,Look at Me Now,Look at Me Now,68,150000,True,0.649,0.538,0,-9.793,0,0.0918,0.0483,0.401,0.0928,0.355,160.075,4,emo
2660,1yjY7rpaAQvKwpdUliHx0d,Paramore,Paramore,Still into You,80,216013,False,0.602,3.0,5,-3.763,2,0.044,0.0098,0.0,0.0561,0.765,136.01,4,emo
2661,2UwbhMie1EAYuTZ0QXeMwl,XXXTENTACION,17,Save Me,70,163201,True,0.731,0.204,2,-11.314,0,0.0369,0.307,0.0109,0.0989,0.191,142.141,4,emo
2662,7j31rVgGX9Q2blT92VBEA0,My Chemical Romance,The Black Parade,Teenagers,81,161920,False,0.463,3.0,1,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,4,emo
2663,5wQnmLuC1W7ATsArWACrgW,My Chemical Romance,The Black Parade,Welcome to the Black Parade,79,311106,False,0.217,0.905,2,-4.103,2,0.0752,0.000289,0.00011,0.222,0.236,96.95,4,emo
2664,0GRmh4ZlobfhvDE9L4CbOs,XXXTENTACION;Ski Mask The Slump God,"XXXTENTACION Presents: Members Only, Vol. 3",Off the Wall!,65,203493,True,0.834,1.0,1,-10.173,1,0.333,0.123,0.0,0.134,0.545,140.001,4,emo
2665,7svpAkwc6xaSxlbZ7V7JiS,salvia palth,melanchole,i was all over her,77,161462,False,0.529,0.353,7,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,4,emo
2666,4RAOI1etsgbh5NP3T5R8rN,My Chemical Romance,The Black Parade,I Don't Love You,73,238680,False,0.289,0.796,0,-4.22,1,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,4,emo
2667,2TfSHkHiFO4gRztVIkggkE,Fall Out Boy,From Under The Cork Tree,"Sugar, We're Goin Down",78,229093,False,0.494,6.0,1,-4.784,4,0.0843,0.00579,0.0,0.122,0.574,162.011,4,emo
2668,1rsAFUCa6BVMgRQ3FCQQsi,Lil Pump,Lil Pump,Boss,61,106020,True,0.803,1.0,1,-3.434,4,0.0383,0.0304,0.0,0.378,0.647,119.999,4,emo
2669,0w5Bdu51Ka25Pf3hojsKHh,Paramore,After Laughter,Hard Times,75,182693,False,0.695,3.0,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,4,emo
2670,5xbrhx2tMMcN68IT3cJbhS,XXXTENTACION,17,Ayala (Outro),62,99706,True,0.57,0.285,1,-14.125,1,0.0381,0.737,0.0133,0.108,0.0973,83.485,4,emo
2671,39iczvfNkZstM8KY8dNDFC,salvia palth,melanchole,(dream),72,84741,False,0.328,0.301,0,-13.283,1,0.0366,0.926,0.825,0.118,0.167,147.398,4,emo
2672,4LutIwQfcpXjVs7mIySYCD,"Fall Out Boy;Juicy J;Jonathan ""JR"" Rotem",Make America Psycho Again,Centuries - Remix,57,202946,False,0.603,0.839,4,-3.617,1,0.102,0.0758,0.0,0.342,0.613,176.109,4,emo
2673,7lRlq939cDG4SzWOF4VAnd,My Chemical Romance,Three Cheers for Sweet Revenge,I'm Not Okay (I Promise),77,186480,True,0.21,0.94,9,-3.427,1,0.123,0.00602,0.0,0.269,0.255,179.722,4,emo
2674,1m5HcIPX2T3wSoiHWhgwpA,XXXTENTACION,Look At Me!,Look At Me!,56,139311,False,0.735,0.58,1,-6.478,1,0.341,0.0372,0.0,0.153,0.253,139.065,4,emo
2675,5dTHtzHFPyi8TlTtzoz1J9,My Chemical Romance,Three Cheers for Sweet Revenge,Helena,76,204733,False,0.356,0.96,4,-3.487,1,0.104,0.0142,0.0,0.209,0.0857,125.921,4,emo
2676,0a7BloCiNzLDD9qSQHh5m7,Fall Out Boy,From Under The Cork Tree,"Dance, Dance",77,180266,False,0.622,3.0,11,-3.198,1,0.154,0.00523,0.0,0.0854,0.449,114.452,4,emo
2677,0GgN4MhR5GKn5IcKN0e0rG,My Chemical Romance,The Black Parade,Cancer,69,142973,False,0.457,0.515,4,-4.31,1,0.0261,0.358,0.0,0.278,0.222,74.984,4,emo
2678,2d6m2F4I7wCuAKtSsdhh83,My Chemical Romance,The Black Parade,Famous Last Words,73,299226,False,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4,emo
2679,0YAMQSmHk6BSUGTYpaoqTJ,ONE OK ROCK,Niche Syndrome,Wherever you are,62,295600,False,0.379,0.69,4,-4.79,1,0.0549,0.0286,0.0,0.335,0.288,173.716,4,emo
2680,1j8z4TTjJ1YOdoFEDwJTQa,Paramore,Paramore,Ain't It Fun,75,296520,False,0.61,2.0,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,4,emo
2681,1w0hboEMff54kez5XXyRNP,ONE OK ROCK,Ambitions,One Way Ticket,54,216933,False,0.724,0.745,8,-4.781,1,0.0319,0.467,0.00122,0.0692,0.528,97.963,4,emo
2682,2mUCD9Bx2IOFFrVtEH3tyg,A Rocket To The Moon,Wild & Free (Deluxe),Somebody Out There,58,209226,False,0.405,0.409,1,-7.149,1,0.0305,0.343,0.0,0.197,0.233,119.954,3,emo
2683,4r5Z0E4EGbaDni0sX4cBwG,PXNDX,La Revancha Del Principe Charro,Quisiera No Pensar,44,203133,False,0.498,0.983,1,-3.495,1,0.115,0.00402,0.0,0.0817,0.319,105.535,4,emo
2684,2W3QTyPSI5Zg1a4Cm3UMvd,PXNDX,La Revancha Del Principe Charro,Ando Pedo Y Ella Esta Aqui,44,215306,False,0.519,0.938,6,-3.415,1,0.0624,0.0015,0.0,0.103,0.547,132.522,4,emo
2685,7fC8yji6KpWf1snZh1bf9h,PXNDX,La Revancha Del Principe Charro,Corazon De Un Cuento Roto,43,225626,False,0.546,0.975,8,-3.211,1,0.0609,0.00162,1.69e-06,0.103,0.689,115.917,4,emo
2686,5j929KlzL6RcXeX2LD4dgl,A Rocket To The Moon,On Your Side,Baby Blue Eyes,56,220013,False,0.404,0.726,11,-2.926,1,0.028,0.0501,0.0,0.214,0.408,168.878,4,emo
2687,1fkYmLPG2Oi2AkUmcspWKl,A Rocket To The Moon,On Your Side,Like We Used To,60,203733,False,0.363,0.71,2,-3.08,1,0.0308,0.216,0.0,0.121,0.383,170.113,4,emo
2688,6T7MAQCekVb3UnCykjX3BP,My Chemical Romance,The Black Parade,Disenchanted,65,295000,False,0.343,0.692,2,-3.926,1,0.0355,0.00218,0.0,0.112,0.153,174.07,4,emo
2689,6RQUWXSPV1BAALKr8QPC0K,PXNDX,Panda MTV Unplugged (Live),Hombre De Lata - MTV Unplugged,42,186202,False,0.216,0.618,0,-7.173,1,0.0312,0.0481,0.0,0.799,0.301,188.799,3,emo
2690,0BzXo4hVmCi4Hy49X1BtRs,PXNDX,Sangre Fría,Lunar De Clavícula,42,224813,False,0.491,0.804,8,-5.336,1,0.0553,0.0202,0.000238,0.154,0.714,125.175,4,emo
2691,2U4MHuPfEpodUXGECdrR9N,PXNDX,Poetics,Agradable Locura Temporal,42,219200,False,0.582,0.952,1,-5.079,1,0.0677,0.00191,0.000118,0.164,0.522,105.98,4,emo
2692,4mx0eNjjZUyOzfY3I4P9HD,Brennan Savage,Bulletproof,Bulletproof,59,128109,True,0.58,0.867,11,-4.031,0,0.165,0.0152,0.182,0.14,0.482,79.975,4,emo
2693,0UQAkAVNk3tubJYlOHyG3q,He Is We;Owl City,My Forever,All About Us,57,206173,False,0.44,0.547,1,-5.26,1,0.027,0.168,0.0,0.117,0.365,172.227,4,emo
2694,1yKAqZoi8xWGLCf5vajroL,My Chemical Romance,Three Cheers for Sweet Revenge,The Ghost of You,70,194253,False,0.202,0.886,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781,4,emo
2695,4OPCYJakyUV0h6xVFFZiVD,Junior Doctor,Clumsy Words and Bad Pickup Lines,Uh Oh,54,217254,False,0.639,0.864,11,-4.658,1,0.0437,0.0477,0.0,0.0643,0.929,132.022,4,emo
2696,0uukw2CgEIApv4IWAjXrBC,My Chemical Romance,The Black Parade,Dead!,70,195520,True,0.481,0.973,7,-1.945,1,0.0542,0.0037,0.000877,0.325,0.362,99.331,4,emo
2697,6ZLt6fyonW1xOGMBC9vJPJ,dandelion hands,It's All In Your Head,How To Never Stop Being Sad,67,130742,False,0.414,0.245,1,-17.929,1,0.0429,0.952,0.761,0.104,0.132,97.236,5,emo
2698,4f3nDjgqXurMryYBSp0TZD,ONE OK ROCK,JINSEI KAKETE BOKU WA,The Beginning,62,292733,False,0.36,0.983,0,-2.352,1,0.101,8.83e-05,0.0,0.111,0.279,182.058,4,emo
2699,0Zh3tKIphLOvQux4dA6PFZ,My Chemical Romance,The Black Parade,Mama,69,279026,True,0.236,1.0,4,-5.167,0,0.0939,0.0136,0.0,0.0948,0.303,208.951,4,emo
2700,1jKYhH2LpyOpfCDfklX9oc,PXNDX,Sangre Fría,Pasar Desapercibido,41,182773,False,0.296,0.947,6,-3.766,1,0.0705,0.0382,0.000254,0.198,0.573,176.043,4,emo
2701,1DpxQYcOegKn14qF4fPdQ8,PXNDX,Amantes Sunt Amentes,¡ah Pero Cómo Vendo Cassettes!,41,104933,False,0.354,0.966,1,-5.139,0,0.262,0.00362,0.0,0.293,0.55,185.098,4,emo
2702,6pEw5btuIQZGO4Rsj963Wm,PXNDX,Poetics,Que Tu Cama Sea Mi Hogar,40,196866,False,0.503,0.979,11,-4.207,1,0.0677,0.00109,0.0,0.0942,0.215,126.038,4,emo
2703,36ZQM4x0nopjzQTQ0cskfS,NX Zero,Norte,Meu Bem,40,189864,False,0.711,0.521,10,-6.997,0,0.0312,0.0144,0.0,0.322,0.816,101.016,4,emo
2704,1xbQjD5QYizXsumqPJlqBG,PXNDX,La Revancha Del Principe Charro,Mala Suerte,39,128000,False,0.5,0.94,6,-4.162,1,0.163,0.124,3.7e-05,0.206,0.538,144.244,4,emo
2705,2kMjk14RmYyYhhSbipoa9U,My Chemical Romance,The Black Parade,The Sharpest Lives,66,200880,False,0.513,0.937,1,-3.427,0,0.0532,0.000111,0.000102,0.083,0.543,155.015,4,emo
2706,47fIyWY81h5QmLA1aUj7rv,Josh A;Mr T Lexify,The Flow Awakens,No Chill (feat. Mr T Lexify),48,252682,True,0.56,0.695,7,-7.039,0,0.0342,0.048,0.946,0.088,0.15,149.997,4,emo
2707,3HyDpKAuR3e4l6QB7hSB2l,My Chemical Romance,Number Three,The Light Behind Your Eyes,60,312760,False,0.407,0.459,7,-4.837,1,0.0263,0.0455,2.98e-05,0.111,0.113,75.016,4,emo
2708,00hTw7P6jPUio5Qgojw38w,A Rocket To The Moon,Wild & Free (Deluxe),Wherever You Go,44,200600,False,0.521,0.616,6,-6.11,1,0.0288,0.377,5.85e-06,0.11,0.469,169.038,4,emo
2709,0OwEskGUqCMgkSY7JkJS7x,ONE OK ROCK,35xxxv (Deluxe Edition),Heartache,57,265213,False,0.415,0.689,1,-6.486,1,0.0302,0.154,0.0,0.0637,0.245,143.043,4,emo
2710,1e42ag8I6aNSeRd5vNGhLu,The Spill Canvas,One Fell Swoop,Staplegunned,36,194440,False,0.567,0.768,1,-5.162,1,0.0344,0.0532,0.0,0.322,0.844,139.99,4,emo
2711,4Yl6ianWRtblrtPHlaL3Jo,FACE,BABY,BABY,52,152424,False,0.765,0.783,5,-5.276,0,0.0334,0.0669,0.0,0.239,0.686,139.923,4,emo
2712,2pzoaKZyoPkQIKmspn70rq,PHARAOH,Phosphor,Выродок,50,152999,True,0.76,0.753,9,-6.03,0,0.0456,0.0623,0.000361,0.0621,0.249,104.969,4,emo
2713,4upK9OgMepvBFEGD8CDE9A,Lil Yung Pharaoh,"I Hate You, But I Love You","I Hate You, But I Love You",50,132951,False,0.462,0.371,1,-11.201,1,0.0522,0.503,0.0,0.135,0.255,139.637,4,emo
2714,4mlqHOqOXja92BT4M51lkj,dandelion hands,It's All In Your Head,I Like You,55,167126,False,0.35,0.1,4,-18.491,1,0.0328,0.989,0.545,0.11,0.135,108.74,4,emo
2715,022nJwdqNEHRazWpp55bWa,PXNDX,Panda MTV Unplugged (Live),Quinta Real - MTV Unplugged,38,245139,False,0.41,0.621,6,-8.465,1,0.0366,0.175,0.0,0.915,0.576,164.543,4,emo
2716,3y0ycPzjAE6R66u3aw8MBk,Bayside,The Walking Wounded (Gold Edition),Landing Feet First,36,244866,False,0.436,0.332,9,-7.649,1,0.0406,0.00434,0.0,0.109,0.329,174.901,4,emo
2717,5bTuwAgYUD5MABOIPH8ZMt,My Chemical Romance,Three Cheers for Sweet Revenge,You Know What They Do to Guys Like Us in Prison,67,173733,True,0.387,0.913,8,-3.761,1,0.0814,0.00366,0.0,0.136,0.674,185.957,4,emo
2718,51R5mPcJjOnfv9lKY1u5sW,American Football,American Football,Never Meant,60,268333,False,0.436,0.819,1,-6.71,1,0.036,0.0171,0.00882,0.117,0.405,144.26,4,emo
2719,0BpKPyXhWsTaWkgXeOd1Sn,My Chemical Romance,Three Cheers for Sweet Revenge,Thank You for the Venom,67,221093,False,0.486,0.977,7,-3.463,1,0.0603,0.00237,0.0,0.298,0.413,103.501,4,emo
2720,10pXYKoJOxNAWkeGkNeNnH,PHARAOH;Boulevard Depo,Плакшери,5 минут назад,49,221680,True,0.873,0.581,9,-7.525,0,0.369,0.132,0.0,0.0851,0.685,150.939,4,emo
2721,3Y3gChJoEUTqrtuqJCIPQk,Fall Out Boy;Demi Lovato,Irresistible,Irresistible,57,205851,False,0.504,1.0,1,-4.533,3,0.0737,0.0489,0.0,0.19,0.367,165.047,4,emo
